date,region,category,units_sold
2025-08-06,Riyadh,Electronics,175.0
2025-08-07,Riyadh,Electronics,160.0
2025-08-08,Riyadh,Electronics,178.0
2025-08-09,Riyadh,Electronics,215.0
2025-08-10,Riyadh,Electronics,191.0
2025-08-11,Riyadh,Electronics,198.0
2025-08-12,Riyadh,Electronics,164.0
2025-08-13,Riyadh,Electronics,186.0
2025-08-14,Riyadh,Electronics,128.0
2025-08-15,Riyadh,Electronics,199.0
2025-08-16,Riyadh,Electronics,258.0
2025-08-17,Riyadh,Electronics,216.0
2025-08-18,Riyadh,Electronics,181.0
2025-08-19,Riyadh,Electronics,148.0
2025-08-20,Riyadh,Electronics,167.0
2025-08-21,Riyadh,Electronics,154.0
2025-08-22,Riyadh,Electronics,198.0
2025-08-23,Riyadh,Electronics,276.0
2025-08-24,Riyadh,Electronics,253.0
2025-08-25,Riyadh,Electronics,92.0
2025-08-26,Riyadh,Electronics,158.0
2025-08-27,Riyadh,Electronics,144.0
2025-08-28,Riyadh,Electronics,153.0
2025-08-29,Riyadh,Electronics,216.0
2025-08-30,Riyadh,Electronics,231.0
2025-08-31,Riyadh,Electronics,244.0
2025-09-01,Riyadh,Electronics,136.0
2025-09-02,Riyadh,Electronics,146.0
2025-09-03,Riyadh,Electronics,143.0
2025-09-04,Riyadh,Electronics,160.0
2025-09-05,Riyadh,Electronics,158.0
2025-09-06,Riyadh,Electronics,335.0
2025-09-07,Riyadh,Electronics,287.0
2025-09-08,Riyadh,Electronics,131.0
2025-09-09,Riyadh,Electronics,148.0
2025-09-10,Riyadh,Electronics,170.0
2025-09-11,Riyadh,Electronics,180.0
2025-09-12,Riyadh,Electronics,123.0
2025-09-13,Riyadh,Electronics,287.0
2025-09-14,Riyadh,Electronics,241.0
2025-09-15,Riyadh,Electronics,132.0
2025-09-16,Riyadh,Electronics,132.0
2025-09-17,Riyadh,Electronics,157.0
2025-09-18,Riyadh,Electronics,150.0
2025-09-19,Riyadh,Electronics,163.0
2025-09-20,Riyadh,Electronics,231.0
2025-09-21,Riyadh,Electronics,222.0
2025-09-22,Riyadh,Electronics,120.0
2025-09-23,Riyadh,Electronics,144.0
2025-09-24,Riyadh,Electronics,163.0
2025-09-25,Riyadh,Electronics,183.0
2025-09-26,Riyadh,Electronics,202.0
2025-09-27,Riyadh,Electronics,261.0
2025-09-28,Riyadh,Electronics,240.0
2025-09-29,Riyadh,Electronics,160.0
2025-09-30,Riyadh,Electronics,138.0
2025-10-01,Riyadh,Electronics,128.0
2025-10-02,Riyadh,Electronics,118.0
2025-10-03,Riyadh,Electronics,162.0
2025-10-04,Riyadh,Electronics,188.0
2025-10-05,Riyadh,Electronics,221.0
2025-10-06,Riyadh,Electronics,170.0
2025-10-07,Riyadh,Electronics,151.0
2025-10-08,Riyadh,Electronics,176.0
2025-10-09,Riyadh,Electronics,169.0
2025-10-10,Riyadh,Electronics,152.0
2025-10-11,Riyadh,Electronics,187.0
2025-10-12,Riyadh,Electronics,238.0
2025-10-13,Riyadh,Electronics,132.0
2025-10-14,Riyadh,Electronics,153.0
2025-10-15,Riyadh,Electronics,128.0
2025-10-16,Riyadh,Electronics,168.0
2025-10-17,Riyadh,Electronics,168.0
2025-10-18,Riyadh,Electronics,216.0
2025-10-19,Riyadh,Electronics,241.0
2025-10-20,Riyadh,Electronics,147.0
2025-10-21,Riyadh,Electronics,135.0
2025-10-22,Riyadh,Electronics,111.0
2025-10-23,Riyadh,Electronics,149.0
2025-10-24,Riyadh,Electronics,138.0
2025-10-25,Riyadh,Electronics,244.0
2025-10-26,Riyadh,Electronics,205.0
2025-10-27,Riyadh,Electronics,106.0
2025-10-28,Riyadh,Electronics,138.0
2025-10-29,Riyadh,Electronics,113.0
2025-10-30,Riyadh,Electronics,152.0
2025-10-31,Riyadh,Electronics,166.0
2025-11-01,Riyadh,Electronics,219.0
2025-11-02,Riyadh,Electronics,253.0
2025-11-03,Riyadh,Electronics,138.0
2025-11-04,Riyadh,Electronics,167.0
2025-11-05,Riyadh,Electronics,100.0
2025-11-06,Riyadh,Electronics,145.0
2025-11-07,Riyadh,Electronics,157.0
2025-11-08,Riyadh,Electronics,264.0
2025-11-09,Riyadh,Electronics,181.0
2025-11-10,Riyadh,Electronics,146.0
2025-11-11,Riyadh,Electronics,122.0
2025-11-12,Riyadh,Electronics,151.0
2025-11-13,Riyadh,Electronics,176.0
2025-11-14,Riyadh,Electronics,240.0
2025-11-15,Riyadh,Electronics,220.0
2025-11-16,Riyadh,Electronics,226.0
2025-11-17,Riyadh,Electronics,129.0
2025-11-18,Riyadh,Electronics,112.0
2025-11-19,Riyadh,Electronics,133.0
2025-11-20,Riyadh,Electronics,146.0
2025-11-21,Riyadh,Electronics,142.0
2025-11-22,Riyadh,Electronics,208.0
2025-11-23,Riyadh,Electronics,181.0
2025-11-24,Riyadh,Electronics,125.0
2025-11-25,Riyadh,Electronics,102.0
2025-11-26,Riyadh,Electronics,202.0
2025-11-27,Riyadh,Electronics,171.0
2025-11-28,Riyadh,Electronics,150.0
2025-11-29,Riyadh,Electronics,177.0
2025-11-30,Riyadh,Electronics,225.0
2025-12-01,Riyadh,Electronics,128.0
2025-12-02,Riyadh,Electronics,133.0
2025-12-03,Riyadh,Electronics,150.0
2025-12-04,Riyadh,Electronics,185.0
2025-12-05,Riyadh,Electronics,158.0
2025-12-06,Riyadh,Electronics,297.0
2025-12-07,Riyadh,Electronics,281.0
2025-12-08,Riyadh,Electronics,122.0
2025-12-09,Riyadh,Electronics,124.0
2025-12-10,Riyadh,Electronics,175.0
2025-12-11,Riyadh,Electronics,147.0
2025-12-12,Riyadh,Electronics,184.0
2025-12-13,Riyadh,Electronics,231.0
2025-12-14,Riyadh,Electronics,303.0
2025-12-15,Riyadh,Electronics,142.0
2025-12-16,Riyadh,Electronics,152.0
2025-12-17,Riyadh,Electronics,227.0
2025-12-18,Riyadh,Electronics,276.0
2025-12-19,Riyadh,Electronics,321.0
2025-12-20,Riyadh,Electronics,382.0
2025-12-21,Riyadh,Electronics,278.0
2025-12-22,Riyadh,Electronics,197.0
2025-12-23,Riyadh,Electronics,153.0
2025-12-24,Riyadh,Electronics,188.0
2025-12-25,Riyadh,Electronics,154.0
2025-12-26,Riyadh,Electronics,189.0
2025-12-27,Riyadh,Electronics,296.0
2025-12-28,Riyadh,Electronics,227.0
2025-12-29,Riyadh,Electronics,178.0
2025-12-30,Riyadh,Electronics,171.0
2025-12-31,Riyadh,Electronics,168.0
2023-01-01,Jeddah,Grocery,545.0
2023-01-02,Jeddah,Grocery,536.0
2023-01-03,Jeddah,Grocery,454.0
2023-01-04,Jeddah,Grocery,431.0
2023-01-05,Jeddah,Grocery,453.0
2023-01-06,Jeddah,Grocery,524.0
2023-01-07,Jeddah,Grocery,622.0
2023-01-08,Jeddah,Grocery,528.0
2023-01-09,Jeddah,Grocery,434.0
2023-01-10,Jeddah,Grocery,436.0
2023-01-11,Jeddah,Grocery,489.0
2023-01-12,Jeddah,Grocery,505.0
2023-01-13,Jeddah,Grocery,541.0
2023-01-14,Jeddah,Grocery,752.0
2023-01-15,Jeddah,Grocery,649.0
2023-01-16,Jeddah,Grocery,467.0
2023-01-17,Jeddah,Grocery,472.0
2023-01-18,Jeddah,Grocery,440.0
2023-01-19,Jeddah,Grocery,564.0
2023-01-20,Jeddah,Grocery,545.0
2023-01-21,Jeddah,Grocery,723.0
2023-01-22,Jeddah,Grocery,788.0
2023-01-23,Jeddah,Grocery,535.0
2023-01-24,Jeddah,Grocery,481.0
2023-01-25,Jeddah,Grocery,480.0
2023-01-26,Jeddah,Grocery,526.0
2023-01-27,Jeddah,Grocery,586.0
2023-01-28,Jeddah,Grocery,776.0
2023-01-29,Jeddah,Grocery,569.0
2023-01-30,Jeddah,Grocery,503.0
2023-01-31,Jeddah,Grocery,571.0
2023-02-01,Jeddah,Grocery,527.0
2023-02-02,Jeddah,Grocery,555.0
2023-02-03,Jeddah,Grocery,629.0
2023-02-04,Jeddah,Grocery,774.0
2023-02-05,Jeddah,Grocery,632.0
2023-02-06,Jeddah,Grocery,595.0
2023-02-07,Jeddah,Grocery,514.0
2023-02-08,Jeddah,Grocery,518.0
2023-02-09,Jeddah,Grocery,567.0
2023-02-10,Jeddah,Grocery,640.0
2023-02-11,Jeddah,Grocery,788.0
2023-02-12,Jeddah,Grocery,792.0
2023-02-13,Jeddah,Grocery,528.0
2023-02-14,Jeddah,Grocery,495.0
2023-02-15,Jeddah,Grocery,496.0
2023-02-16,Jeddah,Grocery,597.0
2023-02-17,Jeddah,Grocery,594.0
2023-02-18,Jeddah,Grocery,818.0
2023-02-19,Jeddah,Grocery,736.0
2023-02-20,Jeddah,Grocery,549.0
2023-02-21,Jeddah,Grocery,576.0
2023-02-22,Jeddah,Grocery,561.0
2023-02-23,Jeddah,Grocery,595.0
2023-02-24,Jeddah,Grocery,594.0
2023-02-25,Jeddah,Grocery,749.0
2023-02-26,Jeddah,Grocery,695.0
2023-02-27,Jeddah,Grocery,591.0
2023-02-28,Jeddah,Grocery,565.0
2023-03-01,Jeddah,Grocery,587.0
2023-03-02,Jeddah,Grocery,548.0
2023-03-03,Jeddah,Grocery,605.0
2023-03-04,Jeddah,Grocery,813.0
2023-03-05,Jeddah,Grocery,746.0
2023-03-06,Jeddah,Grocery,654.0
2023-03-07,Jeddah,Grocery,563.0
2023-03-08,Jeddah,Grocery,556.0
2023-03-09,Jeddah,Grocery,577.0
2023-03-10,Jeddah,Grocery,636.0
2023-03-11,Jeddah,Grocery,765.0
2023-03-12,Jeddah,Grocery,752.0
2023-03-13,Jeddah,Grocery,665.0
2023-03-14,Jeddah,Grocery,592.0
2023-03-15,Jeddah,Grocery,528.0
2023-03-16,Jeddah,Grocery,546.0
2023-03-17,Jeddah,Grocery,616.0
2023-03-18,Jeddah,Grocery,893.0
2023-03-19,Jeddah,Grocery,683.0
2023-03-20,Jeddah,Grocery,511.0
2023-03-21,Jeddah,Grocery,529.0
2023-03-22,Jeddah,Grocery,512.0
2023-03-23,Jeddah,Grocery,584.0
2023-03-24,Jeddah,Grocery,581.0
2023-03-25,Jeddah,Grocery,712.0
2023-03-26,Jeddah,Grocery,708.0
2023-03-27,Jeddah,Grocery,541.0
2023-03-28,Jeddah,Grocery,545.0
2023-03-29,Jeddah,Grocery,515.0
2023-03-30,Jeddah,Grocery,527.0
2023-03-31,Jeddah,Grocery,618.0
2023-04-01,Jeddah,Grocery,765.0
2023-04-02,Jeddah,Grocery,669.0
2023-04-03,Jeddah,Grocery,515.0
2023-04-04,Jeddah,Grocery,568.0
2023-04-05,Jeddah,Grocery,553.0
2023-04-06,Jeddah,Grocery,552.0
2023-04-07,Jeddah,Grocery,990.0
2023-04-08,Jeddah,Grocery,1364.0
2023-04-09,Jeddah,Grocery,1334.0
2023-04-10,Jeddah,Grocery,949.0
2023-04-11,Jeddah,Grocery,785.0
2023-04-12,Jeddah,Grocery,777.0
2023-04-13,Jeddah,Grocery,912.0
2023-04-14,Jeddah,Grocery,993.0
2023-04-15,Jeddah,Grocery,1135.0
2023-04-16,Jeddah,Grocery,1383.0
2023-04-17,Jeddah,Grocery,920.0
2023-04-18,Jeddah,Grocery,888.0
2023-04-19,Jeddah,Grocery,945.0
2023-04-20,Jeddah,Grocery,501.0
2023-04-21,Jeddah,Grocery,599.0
2023-04-22,Jeddah,Grocery,693.0
2023-04-23,Jeddah,Grocery,657.0
2023-04-24,Jeddah,Grocery,513.0
2023-04-25,Jeddah,Grocery,488.0
2023-04-26,Jeddah,Grocery,535.0
2023-04-27,Jeddah,Grocery,550.0
2023-04-28,Jeddah,Grocery,581.0
2023-04-29,Jeddah,Grocery,651.0
2023-04-30,Jeddah,Grocery,632.0
2023-05-01,Jeddah,Grocery,558.0
2023-05-02,Jeddah,Grocery,510.0
2023-05-03,Jeddah,Grocery,459.0
2023-05-04,Jeddah,Grocery,531.0
2023-05-05,Jeddah,Grocery,599.0
2023-05-06,Jeddah,Grocery,776.0
2023-05-07,Jeddah,Grocery,614.0
2023-05-08,Jeddah,Grocery,501.0
2023-05-09,Jeddah,Grocery,497.0
2023-05-10,Jeddah,Grocery,468.0
2023-05-11,Jeddah,Grocery,557.0
2023-05-12,Jeddah,Grocery,533.0
2023-05-13,Jeddah,Grocery,649.0
2023-05-14,Jeddah,Grocery,674.0
2023-05-15,Jeddah,Grocery,519.0
2023-05-16,Jeddah,Grocery,491.0
2023-05-17,Jeddah,Grocery,455.0
2023-05-18,Jeddah,Grocery,503.0
2023-05-19,Jeddah,Grocery,538.0
2023-05-20,Jeddah,Grocery,610.0
2023-05-21,Jeddah,Grocery,685.0
2023-05-22,Jeddah,Grocery,478.0
2023-05-23,Jeddah,Grocery,485.0
2023-05-24,Jeddah,Grocery,520.0
2023-05-25,Jeddah,Grocery,507.0
2023-05-26,Jeddah,Grocery,507.0
2023-05-27,Jeddah,Grocery,671.0
2023-05-28,Jeddah,Grocery,627.0
2023-05-29,Jeddah,Grocery,512.0
2023-05-30,Jeddah,Grocery,508.0
2023-05-31,Jeddah,Grocery,492.0
2023-06-01,Jeddah,Grocery,461.0
2023-06-02,Jeddah,Grocery,513.0
2023-06-03,Jeddah,Grocery,727.0
2023-06-04,Jeddah,Grocery,622.0
2023-06-05,Jeddah,Grocery,452.0
2023-06-06,Jeddah,Grocery,415.0
2023-06-07,Jeddah,Grocery,480.0
2023-06-08,Jeddah,Grocery,485.0
2023-06-09,Jeddah,Grocery,529.0
2023-06-10,Jeddah,Grocery,666.0
2023-06-11,Jeddah,Grocery,680.0
2023-06-12,Jeddah,Grocery,483.0
2023-06-13,Jeddah,Grocery,475.0
2023-06-14,Jeddah,Grocery,482.0
2023-06-15,Jeddah,Grocery,440.0
2023-06-16,Jeddah,Grocery,546.0
2023-06-17,Jeddah,Grocery,662.0
2023-06-18,Jeddah,Grocery,615.0
2023-06-19,Jeddah,Grocery,532.0
2023-06-20,Jeddah,Grocery,374.0
2023-06-21,Jeddah,Grocery,466.0
2023-06-22,Jeddah,Grocery,534.0
2023-06-23,Jeddah,Grocery,488.0
2023-06-24,Jeddah,Grocery,669.0
2023-06-25,Jeddah,Grocery,616.0
2023-06-26,Jeddah,Grocery,529.0
2023-06-27,Jeddah,Grocery,451.0
2023-06-28,Jeddah,Grocery,442.0
2023-06-29,Jeddah,Grocery,466.0
2023-06-30,Jeddah,Grocery,485.0
2023-07-01,Jeddah,Grocery,687.0
2023-07-02,Jeddah,Grocery,655.0
2023-07-03,Jeddah,Grocery,448.0
2023-07-04,Jeddah,Grocery,432.0
2023-07-05,Jeddah,Grocery,497.0
2023-07-06,Jeddah,Grocery,477.0
2023-07-07,Jeddah,Grocery,539.0
2023-07-08,Jeddah,Grocery,687.0
2023-07-09,Jeddah,Grocery,548.0
2023-07-10,Jeddah,Grocery,474.0
2023-07-11,Jeddah,Grocery,428.0
2023-07-12,Jeddah,Grocery,455.0
2023-07-13,Jeddah,Grocery,504.0
2023-07-14,Jeddah,Grocery,531.0
2023-07-15,Jeddah,Grocery,635.0
2023-07-16,Jeddah,Grocery,655.0
2023-07-17,Jeddah,Grocery,462.0
2023-07-18,Jeddah,Grocery,403.0
2023-07-19,Jeddah,Grocery,435.0
2023-07-20,Jeddah,Grocery,510.0
2023-07-21,Jeddah,Grocery,487.0
2023-07-22,Jeddah,Grocery,650.0
2023-07-23,Jeddah,Grocery,603.0
2023-07-24,Jeddah,Grocery,434.0
2023-07-25,Jeddah,Grocery,477.0
2023-07-26,Jeddah,Grocery,436.0
2023-07-27,Jeddah,Grocery,472.0
2023-07-28,Jeddah,Grocery,482.0
2023-07-29,Jeddah,Grocery,668.0
2023-07-30,Jeddah,Grocery,665.0
2023-07-31,Jeddah,Grocery,438.0
2023-08-01,Jeddah,Grocery,444.0
2023-08-02,Jeddah,Grocery,390.0
2023-08-03,Jeddah,Grocery,507.0
2023-08-04,Jeddah,Grocery,523.0
2023-08-05,Jeddah,Grocery,708.0
2023-08-06,Jeddah,Grocery,569.0
2023-08-07,Jeddah,Grocery,492.0
2023-08-08,Jeddah,Grocery,449.0
2023-08-09,Jeddah,Grocery,448.0
2023-08-10,Jeddah,Grocery,442.0
2023-08-11,Jeddah,Grocery,523.0
2023-08-12,Jeddah,Grocery,684.0
2023-08-13,Jeddah,Grocery,601.0
2023-08-14,Jeddah,Grocery,450.0
2023-08-15,Jeddah,Grocery,444.0
2023-08-16,Jeddah,Grocery,458.0
2023-08-17,Jeddah,Grocery,435.0
2023-08-18,Jeddah,Grocery,508.0
2023-08-19,Jeddah,Grocery,613.0
2023-08-20,Jeddah,Grocery,555.0
2023-08-21,Jeddah,Grocery,412.0
2023-08-22,Jeddah,Grocery,421.0
2023-08-23,Jeddah,Grocery,445.0
2023-08-24,Jeddah,Grocery,485.0
2023-08-25,Jeddah,Grocery,500.0
2023-08-26,Jeddah,Grocery,623.0
2023-08-27,Jeddah,Grocery,559.0
2023-08-28,Jeddah,Grocery,475.0
2023-08-29,Jeddah,Grocery,393.0
2023-08-30,Jeddah,Grocery,423.0
2023-08-31,Jeddah,Grocery,504.0
2023-09-01,Jeddah,Grocery,465.0
2023-09-02,Jeddah,Grocery,638.0
2023-09-03,Jeddah,Grocery,535.0
2023-09-04,Jeddah,Grocery,399.0
2023-09-05,Jeddah,Grocery,402.0
2023-09-06,Jeddah,Grocery,410.0
2023-09-07,Jeddah,Grocery,406.0
2023-09-08,Jeddah,Grocery,496.0
2023-09-09,Jeddah,Grocery,619.0
2023-09-10,Jeddah,Grocery,567.0
2023-09-11,Jeddah,Grocery,430.0
2023-09-12,Jeddah,Grocery,430.0
2023-09-13,Jeddah,Grocery,425.0
2023-09-14,Jeddah,Grocery,391.0
2023-09-15,Jeddah,Grocery,474.0
2023-09-16,Jeddah,Grocery,603.0
2023-09-17,Jeddah,Grocery,506.0
2023-09-18,Jeddah,Grocery,379.0
2023-09-19,Jeddah,Grocery,388.0
2023-09-20,Jeddah,Grocery,394.0
2023-09-21,Jeddah,Grocery,402.0
2023-09-22,Jeddah,Grocery,481.0
2023-09-23,Jeddah,Grocery,491.0
2023-09-24,Jeddah,Grocery,525.0
2023-09-25,Jeddah,Grocery,418.0
2023-09-26,Jeddah,Grocery,406.0
2023-09-27,Jeddah,Grocery,389.0
2023-09-28,Jeddah,Grocery,397.0
2023-09-29,Jeddah,Grocery,441.0
2023-09-30,Jeddah,Grocery,563.0
2023-10-01,Jeddah,Grocery,558.0
2023-10-02,Jeddah,Grocery,367.0
2023-10-03,Jeddah,Grocery,354.0
2023-10-04,Jeddah,Grocery,352.0
2023-10-05,Jeddah,Grocery,352.0
2023-10-06,Jeddah,Grocery,457.0
2023-10-07,Jeddah,Grocery,556.0
2023-10-08,Jeddah,Grocery,494.0
2023-10-09,Jeddah,Grocery,373.0
2023-10-10,Jeddah,Grocery,347.0
2023-10-11,Jeddah,Grocery,338.0
2023-10-12,Jeddah,Grocery,370.0
2023-10-13,Jeddah,Grocery,417.0
2023-10-14,Jeddah,Grocery,530.0
2023-10-15,Jeddah,Grocery,509.0
2023-10-16,Jeddah,Grocery,376.0
2023-10-17,Jeddah,Grocery,345.0
2023-10-18,Jeddah,Grocery,352.0
2023-10-19,Jeddah,Grocery,399.0
2023-10-20,Jeddah,Grocery,409.0
2023-10-21,Jeddah,Grocery,516.0
2023-10-22,Jeddah,Grocery,493.0
2023-10-23,Jeddah,Grocery,313.0
2023-10-24,Jeddah,Grocery,329.0
2023-10-25,Jeddah,Grocery,373.0
2023-10-26,Jeddah,Grocery,473.0
2023-10-27,Jeddah,Grocery,873.0
2023-10-28,Jeddah,Grocery,912.0
2023-10-29,Jeddah,Grocery,566.0
2023-10-30,Jeddah,Grocery,366.0
2023-10-31,Jeddah,Grocery,353.0
2023-11-01,Jeddah,Grocery,370.0
2023-11-02,Jeddah,Grocery,359.0
2023-11-03,Jeddah,Grocery,457.0
2023-11-04,Jeddah,Grocery,574.0
2023-11-05,Jeddah,Grocery,497.0
2023-11-06,Jeddah,Grocery,406.0
2023-11-07,Jeddah,Grocery,398.0
2023-11-08,Jeddah,Grocery,388.0
2023-11-09,Jeddah,Grocery,377.0
2023-11-10,Jeddah,Grocery,500.0
2023-11-11,Jeddah,Grocery,721.0
2023-11-12,Jeddah,Grocery,642.0
2023-11-13,Jeddah,Grocery,489.0
2023-11-14,Jeddah,Grocery,377.0
2023-11-15,Jeddah,Grocery,379.0
2023-11-16,Jeddah,Grocery,372.0
2023-11-17,Jeddah,Grocery,407.0
2023-11-18,Jeddah,Grocery,533.0
2023-11-19,Jeddah,Grocery,551.0
2023-11-20,Jeddah,Grocery,383.0
2023-11-21,Jeddah,Grocery,385.0
2023-11-22,Jeddah,Grocery,392.0
2023-11-23,Jeddah,Grocery,409.0
2023-11-24,Jeddah,Grocery,419.0
2023-11-25,Jeddah,Grocery,481.0
2023-11-26,Jeddah,Grocery,557.0
2023-11-27,Jeddah,Grocery,427.0
2023-11-28,Jeddah,Grocery,393.0
2023-11-29,Jeddah,Grocery,379.0
2023-11-30,Jeddah,Grocery,442.0
2023-12-01,Jeddah,Grocery,470.0
2023-12-02,Jeddah,Grocery,557.0
2023-12-03,Jeddah,Grocery,494.0
2023-12-04,Jeddah,Grocery,383.0
2023-12-05,Jeddah,Grocery,393.0
2023-12-06,Jeddah,Grocery,431.0
2023-12-07,Jeddah,Grocery,419.0
2023-12-08,Jeddah,Grocery,452.0
2023-12-09,Jeddah,Grocery,557.0
2023-12-10,Jeddah,Grocery,588.0
2023-12-11,Jeddah,Grocery,388.0
2023-12-12,Jeddah,Grocery,424.0
2023-12-13,Jeddah,Grocery,406.0
2023-12-14,Jeddah,Grocery,499.0
2023-12-15,Jeddah,Grocery,515.0
2023-12-16,Jeddah,Grocery,618.0
2023-12-17,Jeddah,Grocery,548.0
2023-12-18,Jeddah,Grocery,440.0
2023-12-19,Jeddah,Grocery,427.0
2023-12-20,Jeddah,Grocery,447.0
2023-12-21,Jeddah,Grocery,489.0
2023-12-22,Jeddah,Grocery,732.0
2023-12-23,Jeddah,Grocery,890.0
2023-12-24,Jeddah,Grocery,839.0
2023-12-25,Jeddah,Grocery,509.0
2023-12-26,Jeddah,Grocery,469.0
2023-12-27,Jeddah,Grocery,455.0
2023-12-28,Jeddah,Grocery,442.0
2023-12-29,Jeddah,Grocery,503.0
2023-12-30,Jeddah,Grocery,686.0
2023-12-31,Jeddah,Grocery,694.0
2024-01-01,Jeddah,Grocery,492.0
2024-01-02,Jeddah,Grocery,511.0
2024-01-03,Jeddah,Grocery,686.0
2024-01-04,Jeddah,Grocery,738.0
2024-01-05,Jeddah,Grocery,730.0
2024-01-06,Jeddah,Grocery,865.0
2024-01-07,Jeddah,Grocery,907.0
2024-01-08,Jeddah,Grocery,535.0
2024-01-09,Jeddah,Grocery,412.0
2024-01-10,Jeddah,Grocery,499.0
2024-01-11,Jeddah,Grocery,519.0
2024-01-12,Jeddah,Grocery,554.0
2024-01-13,Jeddah,Grocery,749.0
2024-01-14,Jeddah,Grocery,693.0
2024-01-15,Jeddah,Grocery,520.0
2024-01-16,Jeddah,Grocery,546.0
2024-01-17,Jeddah,Grocery,804.0
2024-01-18,Jeddah,Grocery,840.0
2024-01-19,Jeddah,Grocery,598.0
2024-01-20,Jeddah,Grocery,750.0
2024-01-21,Jeddah,Grocery,652.0
2024-01-22,Jeddah,Grocery,597.0
2024-01-23,Jeddah,Grocery,476.0
2024-01-24,Jeddah,Grocery,544.0
2024-01-25,Jeddah,Grocery,545.0
2024-01-26,Jeddah,Grocery,651.0
2024-01-27,Jeddah,Grocery,824.0
2024-01-28,Jeddah,Grocery,698.0
2024-01-29,Jeddah,Grocery,594.0
2024-01-30,Jeddah,Grocery,466.0
2024-01-31,Jeddah,Grocery,602.0
2024-02-01,Jeddah,Grocery,554.0
2024-02-02,Jeddah,Grocery,644.0
2024-02-03,Jeddah,Grocery,822.0
2024-02-04,Jeddah,Grocery,710.0
2024-02-05,Jeddah,Grocery,477.0
2024-02-06,Jeddah,Grocery,544.0
2024-02-07,Jeddah,Grocery,532.0
2024-02-08,Jeddah,Grocery,574.0
2024-02-09,Jeddah,Grocery,638.0
2024-02-10,Jeddah,Grocery,882.0
2024-02-11,Jeddah,Grocery,829.0
2024-02-12,Jeddah,Grocery,571.0
2024-02-13,Jeddah,Grocery,622.0
2024-02-14,Jeddah,Grocery,607.0
2024-02-15,Jeddah,Grocery,599.0
2024-02-16,Jeddah,Grocery,628.0
2024-02-17,Jeddah,Grocery,757.0
2024-02-18,Jeddah,Grocery,737.0
2024-02-19,Jeddah,Grocery,559.0
2024-02-20,Jeddah,Grocery,530.0
2024-02-21,Jeddah,Grocery,611.0
2024-02-22,Jeddah,Grocery,640.0
2024-02-23,Jeddah,Grocery,683.0
2024-02-24,Jeddah,Grocery,835.0
2024-02-25,Jeddah,Grocery,742.0
2024-02-26,Jeddah,Grocery,595.0
2024-02-27,Jeddah,Grocery,541.0
2024-02-28,Jeddah,Grocery,588.0
2024-02-29,Jeddah,Grocery,584.0
2024-03-01,Jeddah,Grocery,675.0
2024-03-02,Jeddah,Grocery,830.0
2024-03-03,Jeddah,Grocery,782.0
2024-03-04,Jeddah,Grocery,539.0
2024-03-05,Jeddah,Grocery,582.0
2024-03-06,Jeddah,Grocery,567.0
2024-03-07,Jeddah,Grocery,629.0
2024-03-08,Jeddah,Grocery,747.0
2024-03-09,Jeddah,Grocery,833.0
2024-03-10,Jeddah,Grocery,751.0
2024-03-11,Jeddah,Grocery,570.0
2024-03-12,Jeddah,Grocery,557.0
2024-03-13,Jeddah,Grocery,589.0
2024-03-14,Jeddah,Grocery,616.0
2024-03-15,Jeddah,Grocery,664.0
2024-03-16,Jeddah,Grocery,847.0
2024-03-17,Jeddah,Grocery,783.0
2024-03-18,Jeddah,Grocery,598.0
2024-03-19,Jeddah,Grocery,523.0
2024-03-20,Jeddah,Grocery,556.0
2024-03-21,Jeddah,Grocery,578.0
2024-03-22,Jeddah,Grocery,579.0
2024-03-23,Jeddah,Grocery,980.0
2024-03-24,Jeddah,Grocery,715.0
2024-03-25,Jeddah,Grocery,632.0
2024-03-26,Jeddah,Grocery,559.0
2024-03-27,Jeddah,Grocery,1156.0
2024-03-28,Jeddah,Grocery,816.0
2024-03-29,Jeddah,Grocery,1085.0
2024-03-30,Jeddah,Grocery,1521.0
2024-03-31,Jeddah,Grocery,1410.0
2024-04-01,Jeddah,Grocery,1038.0
2024-04-02,Jeddah,Grocery,964.0
2024-04-03,Jeddah,Grocery,909.0
2024-04-04,Jeddah,Grocery,1044.0
2024-04-05,Jeddah,Grocery,1023.0
2024-04-06,Jeddah,Grocery,1499.0
2024-04-07,Jeddah,Grocery,1268.0
2024-04-08,Jeddah,Grocery,1159.0
2024-04-09,Jeddah,Grocery,549.0
2024-04-10,Jeddah,Grocery,523.0
2024-04-11,Jeddah,Grocery,546.0
2024-04-12,Jeddah,Grocery,575.0
2024-04-13,Jeddah,Grocery,808.0
2024-04-14,Jeddah,Grocery,690.0
2024-04-15,Jeddah,Grocery,545.0
2024-04-16,Jeddah,Grocery,558.0
2024-04-17,Jeddah,Grocery,539.0
2024-04-18,Jeddah,Grocery,524.0
2024-04-19,Jeddah,Grocery,541.0
2024-04-20,Jeddah,Grocery,714.0
2024-04-21,Jeddah,Grocery,727.0
2024-04-22,Jeddah,Grocery,530.0
2024-04-23,Jeddah,Grocery,491.0
2024-04-24,Jeddah,Grocery,489.0
2024-04-25,Jeddah,Grocery,620.0
2024-04-26,Jeddah,Grocery,598.0
2024-04-27,Jeddah,Grocery,787.0
2024-04-28,Jeddah,Grocery,717.0
2024-04-29,Jeddah,Grocery,538.0
2024-04-30,Jeddah,Grocery,506.0
2024-05-01,Jeddah,Grocery,565.0
